_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(629.0999755859375, 683.7000122070312)","244617","(859.0, 438.5)","244580","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","567","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","671","NA","38532","32574","40686","634","NA","NA","legacy","experiment","9","odd","legacy","0","south_west","2068","2069","158799","243240","245156","NA","46907","85441","118016","245675","158705","158703","158705","245675","158705","243374","2069","158798","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(597.7999877929688, 707.5)","247482","(860.5999755859375, 460.20001220703125)","247446","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","604","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","364","NA","38532","32574","40686","328","NA","NA","legacy","experiment","9","odd","legacy","1","south_west","2068","2069","245709","246377","248020","NA","46907","85441","118016","248551","158705","158703","158705","248551","158705","246511","2069","245709","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(663.7000122070312, 638.7000122070312)","250100","(859.2999877929688, 450.1000061035156)","250066","(622.7999877929688, 671.0999755859375)","250254","(670.5, 646.4000244140625)","250236","2","#D8D800","313","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","503","NA","38532","32574","40686","485","NA","NA","legacy","experiment","9","odd","legacy","0","south_west","2068","2069","248581","249305","250792","NA","46907","85441","118016","251323","158705","158703","158705","251323","158705","249434","2069","248581","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(996.7999877929688, 346.8999938964844)","254770","(850.7000122070312, 483.0)","254734","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","513","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","355","NA","38532","32574","40686","319","NA","NA","legacy","experiment","9","odd","legacy","1","north_east","2068","2069","251354","253769","255308","NA","46907","85441","118016","255851","158705","158703","158705","255851","158705","253898","2069","251354","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1080.699951171875, 705.5999755859375)","258263","(846.7999877929688, 480.0)","258226","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","496","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","346","NA","38532","32574","40686","309","NA","NA","legacy","experiment","9","odd","legacy","1","south_east","2068","2069","255881","257289","258801","NA","46907","85441","118016","259325","158705","158703","158705","259325","158705","257418","2069","255881","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1028.4000244140625, 597.0)","261459","(837.7000122070312, 477.0)","261425","(1048.199951171875, 268.5)","261586","(1034.0, 599.4000244140625)","261545","2","#D8D800","608","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","373","NA","38532","32574","40686","332","NA","NA","legacy","experiment","9","odd","legacy","0","north_east","2068","2069","259355","260457","262125","NA","46907","85441","118016","262654","158705","158703","158705","262654","158705","260600","2069","259355","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1039.9000244140625, 297.8999938964844)","264128","(843.0, 489.0)","264088","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","624","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","355","NA","38532","32574","40686","315","NA","NA","legacy","experiment","9","odd","legacy","1","north_east","2068","2069","262684","263014","264666","NA","46907","85441","118016","265197","158705","158703","158705","265197","158705","263146","2069","262684","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(635.5, 715.5999755859375)","268171","(836.2000122070312, 476.5)","268127","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","202","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","406","NA","38532","32574","40686","362","NA","NA","legacy","experiment","9","odd","legacy","1","south_west","2068","2069","265227","267425","268709","NA","46907","85441","118016","269239","158705","158703","158705","269239","158705","267559","2069","265227","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(1088.5, 699.0)","271835","(844.7000122070312, 493.0)","271800","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","647","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","344","NA","38532","32574","40686","309","NA","NA","legacy","experiment","9","odd","legacy","1","south_east","2068","2069","269270","270698","272373","NA","46907","85441","118016","272894","158705","158703","158705","272894","158705","270841","2069","269270","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(657.7999877929688, 640.2000122070312)","274330","(848.4000244140625, 487.20001220703125)","274299","(596.4000244140625, 735.0)","274423","(660.5, 653.5)","274400","2","#D8D800","594","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","441","NA","38532","32574","40686","418","NA","NA","legacy","experiment","9","odd","legacy","0","south_west","2068","2069","272924","273253","274961","NA","46907","85441","118016","275486","158705","158703","158705","275486","158705","273385","2069","272924","New experiment","1","0","NA","no","yes","1680","NA","NA"
