_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(678.7999877929688, 673.2000122070312)","285660","(823.0999755859375, 519.4000244140625)","285627","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","491","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","464","NA","706","346","950","431","NA","NA","legacy","experiment","17","odd","legacy","1","south_west","2160","2163","100219","284566","286198","NA","98116","98825","99174","286729","100128","100124","100128","286729","100128","284701","2163","100219","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(654.2000122070312, 690.2999877929688)","291237","(839.7999877929688, 525.5)","291201","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","203","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","463","NA","706","346","950","427","NA","NA","legacy","experiment","17","odd","legacy","1","south_west","2160","2163","286763","290432","291774","NA","98116","98825","99174","292293","100128","100124","100128","292293","100128","290567","2163","286763","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1004.2999877929688, 673.0999755859375)","294514","(823.9000244140625, 505.3999938964844)","294481","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","438","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","519","NA","706","346","950","486","NA","NA","legacy","experiment","17","odd","legacy","0","south_east","2160","2163","292323","293418","295053","NA","98116","98825","99174","295583","100128","100124","100128","295583","100128","293553","2163","292323","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(688.5, 666.2999877929688)","298260","(830.7999877929688, 525.2000122070312)","298224","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","683","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","575","NA","706","346","950","539","NA","NA","legacy","experiment","17","odd","legacy","0","south_west","2160","2163","295613","296864","298799","NA","98116","98825","99174","299328","100128","100124","100128","299328","100128","296998","2163","295613","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(679.2999877929688, 674.0)","301371","(840.0999755859375, 512.9000244140625)","301339","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","467","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","458","NA","706","346","950","426","NA","NA","legacy","experiment","17","odd","legacy","1","south_west","2160","2163","299358","300308","301907","NA","98116","98825","99174","302437","100128","100124","100128","302437","100128","300442","2163","299358","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1042.699951171875, 718.0)","304500","(826.5999755859375, 528.9000244140625)","304463","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","340","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","375","NA","706","346","950","338","NA","NA","legacy","experiment","17","odd","legacy","1","south_east","2160","2163","302467","303649","305038","NA","98116","98825","99174","305570","100128","100124","100128","305570","100128","303782","2163","302467","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(959.7999877929688, 682.0)","307543","(857.5, 530.4000244140625)","307506","(707.2000122070312, 714.2000122070312)","307812","(950.2999877929688, 689.2999877929688)","307778","2","#D8D800","579","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","533","NA","706","346","950","499","NA","NA","legacy","experiment","17","odd","legacy","0","south_west","2160","2163","305600","306561","308351","NA","98116","98825","99174","308870","100128","100124","100128","308870","100128","306695","2163","305600","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(1049.5999755859375, 784.5999755859375)","311608","(822.2999877929688, 511.8999938964844)","311552","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","784","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","429","NA","706","346","950","373","NA","NA","legacy","experiment","17","odd","legacy","1","south_east","2160","2163","308900","310257","312146","NA","98116","98825","99174","312677","100128","100124","100128","312677","100128","310391","2163","308900","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(966.0999755859375, 403.6000061035156)","314629","(812.0, 501.79998779296875)","314598","(1025.800048828125, 276.5)","314789","(970.2999877929688, 337.29998779296875)","314769","2","#D8D800","410","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","517","NA","706","346","950","497","NA","NA","legacy","experiment","17","odd","legacy","0","north_east","2160","2163","312706","313724","315328","NA","98116","98825","99174","315859","100128","100124","100128","315859","100128","313859","2163","312706","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1053.9000244140625, 294.5)","317630","(826.0, 501.20001220703125)","317592","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","261","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","a","a","a","0","364","NA","706","346","950","326","NA","NA","legacy","experiment","17","odd","legacy","1","north_east","2160","2163","315888","316867","318168","NA","98116","98825","99174","318695","100128","100124","100128","318694","100128","317001","2163","315888","New experiment","0","0","NA","no","yes","1680","NA","NA"
