_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(643.5999755859375, 700.7000122070312)","266581","(854.4000244140625, 536.0999755859375)","266547","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","655","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","599","NA","40955","29854","121693","565","NA","NA","legacy","experiment","8","even","legacy","0","south_west","2133","2133","262650","265188","267119","NA","70071","111028","140884","267646","262580","262578","262580","267646","262580","265322","2133","262650","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1032.5, 286.29998779296875)","270241","(833.0, 540.2999877929688)","270185","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","586","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","314","NA","40955","29854","121693","258","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2133","2133","267680","269204","270779","NA","70071","111028","140884","271307","262580","262578","262580","271307","262580","269338","2133","267680","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1035.5, 757.2999877929688)","273913","(850.9000244140625, 520.7999877929688)","273868","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","413","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","319","NA","40955","29854","121693","274","NA","NA","legacy","experiment","8","even","legacy","1","south_east","2133","2133","271337","273043","274451","NA","70071","111028","140884","274982","262580","262578","262580","274982","262580","273178","2133","271337","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1053.5999755859375, 246.8000030517578)","277918","(860.7000122070312, 507.20001220703125)","277879","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","686","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","263","NA","40955","29854","121693","224","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2133","2133","275013","276832","278456","NA","70071","111028","140884","278978","262580","262578","262580","278978","262580","276967","2133","275013","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1059.0, 721.0)","280316","(856.5999755859375, 514.0)","280276","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","403","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","317","NA","40955","29854","121693","277","NA","NA","legacy","experiment","8","even","legacy","1","south_east","2133","2133","279008","279459","280854","NA","70071","111028","140884","281379","262580","262578","262580","281379","262580","279593","2133","279008","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(642.7999877929688, 294.5)","283579","(844.2999877929688, 541.4000244140625)","283537","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","735","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","282","NA","40955","29854","121693","240","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2133","2133","281409","282428","284118","NA","70071","111028","140884","284647","262580","262578","262580","284647","262580","282558","2133","281409","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1009.2000122070312, 717.5)","285885","(837.4000244140625, 543.4000244140625)","285856","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","296","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","333","NA","40955","29854","121693","304","NA","NA","legacy","experiment","8","even","legacy","1","south_east","2133","2133","284677","285118","286423","NA","70071","111028","140884","286960","262580","262578","262580","286960","262580","285253","2133","284677","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(673.9000244140625, 737.2999877929688)","288736","(847.4000244140625, 545.4000244140625)","288693","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","672","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","334","NA","40955","29854","121693","291","NA","NA","legacy","experiment","8","even","legacy","1","south_west","2133","2133","286990","287596","289274","NA","70071","111028","140884","289794","262580","262578","262580","289794","262580","287726","2133","286990","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(1019.4000244140625, 658.7000122070312)","292464","(847.7999877929688, 528.0)","292429","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","459","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","315","NA","40955","29854","121693","280","NA","NA","legacy","experiment","8","even","legacy","1","south_east","2133","2133","289824","291552","293002","NA","70071","111028","140884","293533","262580","262578","262580","293533","262580","291687","2133","289824","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(632.7000122070312, 306.0)","296217","(839.9000244140625, 538.5999755859375)","296174","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","581","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","269","NA","40955","29854","121693","226","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2133","2133","293562","295229","296755","NA","70071","111028","140884","297283","262580","262578","262580","297283","262580","295363","2133","293562","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","10","NA","NA","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","0","0","0","0","10","0","0","0","0","0","0","10","0","10","0","10","NA","Logs experimental data","NA","(1032.699951171875, 277.70001220703125)","299064","(845.0999755859375, 508.20001220703125)","299030","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","368","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","294","NA","40955","29854","121693","260","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2133","2133","297313","298268","299602","NA","70071","111028","140884","300132","262580","262578","262580","300132","262580","298399","2133","297313","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","11","NA","NA","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","0","0","0","0","11","0","0","0","0","0","0","11","0","11","0","11","NA","Logs experimental data","NA","(624.2999877929688, 307.1000061035156)","301663","(851.2999877929688, 529.0)","301611","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","506","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","274","NA","40955","29854","121693","222","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2133","2133","300162","300748","302201","NA","70071","111028","140884","302723","262580","262578","262580","302723","262580","300880","2133","300162","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","12","NA","NA","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","0","0","0","0","12","0","0","0","0","0","0","12","0","12","0","12","NA","Logs experimental data","NA","(652.2999877929688, 672.0999755859375)","304236","(910.2000122070312, 495.8999938964844)","304183","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","319","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","320","NA","40955","29854","121693","267","NA","NA","legacy","experiment","8","even","legacy","1","south_west","2133","2133","302752","303459","304774","NA","70071","111028","140884","305303","262580","262578","262580","305303","262580","303593","2133","302752","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","13","NA","NA","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","0","0","0","0","13","0","0","0","0","0","0","13","0","13","0","13","NA","Logs experimental data","NA","(1063.0, 284.5)","308076","(849.4000244140625, 548.2000122070312)","308032","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","467","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","289","NA","40955","29854","121693","245","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2133","2133","305332","307181","308613","NA","70071","111028","140884","309137","262580","262578","262580","309136","262580","307317","2133","305332","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","14","NA","NA","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","0","0","0","0","14","0","0","0","0","0","0","14","0","14","0","14","NA","Logs experimental data","NA","(1043.800048828125, 360.6000061035156)","310655","(852.5999755859375, 539.5)","310622","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","662","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","264","NA","40955","29854","121693","231","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2133","2133","309166","309595","311191","NA","70071","111028","140884","311722","262580","262578","262580","311721","262580","309726","2133","309166","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","15","NA","NA","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","0","0","0","0","15","0","0","0","0","0","0","15","0","15","0","15","NA","Logs experimental data","NA","(1023.9000244140625, 754.2000122070312)","313151","(997.4000244140625, 392.5)","313114","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","385","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","1","NA","0","na","NA","0","NA","0","NA","space","space","space","0","273","NA","40955","29854","121693","236","NA","NA","legacy","experiment","8","even","legacy","0","south_east","2133","2133","311751","312355","313690","NA","70071","111028","140884","314210","262580","262578","262580","314210","262580","312489","2133","311751","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","16","NA","NA","NA","NA","legacy","NA","0","relative","0","0","16","16","16","NA","0","0","0","0","16","0","0","0","0","0","0","16","0","16","0","16","NA","Logs experimental data","NA","(635.4000244140625, 314.70001220703125)","315586","(839.5999755859375, 527.0999755859375)","315539","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","539","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","249","NA","40955","29854","121693","202","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2133","2133","314241","314658","316124","NA","70071","111028","140884","316640","262580","262578","262580","316640","262580","314794","2133","314240","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","17","NA","NA","NA","NA","legacy","NA","0","relative","0","0","17","17","17","NA","0","0","0","0","17","0","0","0","0","0","0","17","0","17","0","17","NA","Logs experimental data","NA","(637.2999877929688, 297.1000061035156)","318201","(849.0, 528.0)","318162","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","307","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","303","NA","40955","29854","121693","264","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2133","2133","316670","317454","318739","NA","70071","111028","140884","319269","262580","262578","262580","319269","262580","317587","2133","316670","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","18","NA","NA","NA","NA","legacy","NA","0","relative","0","0","18","18","18","NA","0","0","0","0","18","0","0","0","0","0","0","18","0","18","0","18","NA","Logs experimental data","NA","(624.7000122070312, 323.3999938964844)","320639","(837.7999877929688, 523.2000122070312)","320600","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","449","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","262","NA","40955","29854","121693","223","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2133","2133","319299","319789","321177","NA","70071","111028","140884","321707","262580","262578","262580","321707","262580","319923","2133","319299","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","19","NA","NA","NA","NA","legacy","NA","0","relative","0","0","19","19","19","NA","0","0","0","0","19","0","0","0","0","0","0","19","0","19","0","19","NA","Logs experimental data","NA","(1022.5999755859375, 605.4000244140625)","323018","(845.0999755859375, 510.29998779296875)","322966","(1040.300048828125, 298.0)","323127","(1024.5, 597.0999755859375)","323086","2","#D8D800","555","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","344","NA","40955","29854","121693","303","NA","NA","legacy","experiment","8","even","legacy","0","north_east","2133","2133","321737","322094","323666","NA","70071","111028","140884","324195","262580","262578","262580","324195","262580","322223","2133","321737","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","20","NA","NA","NA","NA","legacy","NA","0","relative","0","0","20","20","20","NA","0","0","0","0","20","0","0","0","0","0","0","20","0","20","0","20","NA","Logs experimental data","NA","(1059.5999755859375, 299.8999938964844)","325393","(840.5, 540.5)","325336","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","367","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","282","NA","40955","29854","121693","225","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2133","2133","324225","324605","325931","NA","70071","111028","140884","326461","262580","262578","262580","326461","262580","324739","2133","324225","New experiment","0","0","NA","no","yes","1680","NA","NA"
