_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(668.7999877929688, 721.7999877929688)","356076","(842.7000122070312, 513.0)","356027","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","368","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","420","NA","26917","23503","141950","371","NA","NA","legacy","experiment","23","odd","legacy","1","south_west","2105","2107","352020","355150","356614","NA","159568","186486","209990","357140","351943","351940","351942","357140","351942","355285","2107","352020","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1031.5999755859375, 309.1000061035156)","360673","(843.0, 521.0999755859375)","360632","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","287","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","409","NA","26917","23503","141950","368","NA","NA","legacy","experiment","23","odd","legacy","1","north_east","2105","2107","357173","359838","361211","NA","159568","186486","209990","361732","351943","351940","351942","361732","351942","359972","2107","357173","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(799.2000122070312, 518.4000244140625)","363528","(825.2999877929688, 543.5999755859375)","363508","(669.0, 308.20001220703125)","363647","(783.2999877929688, 513.2000122070312)","363612","2","#D8D800","748","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","370","NA","26917","23503","141950","335","NA","NA","legacy","experiment","23","odd","legacy","0","north_west","2105","2107","361762","362390","364186","NA","159568","186486","209990","364716","351943","351940","351942","364716","351942","362526","2107","361762","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(984.4000244140625, 751.2000122070312)","365994","(840.5999755859375, 530.7000122070312)","365939","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","338","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","367","NA","26917","23503","141950","312","NA","NA","legacy","experiment","23","odd","legacy","1","south_east","2105","2107","364746","365151","366532","NA","159568","186486","209990","367064","351943","351940","351942","367064","351942","365285","2107","364746","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(704.7999877929688, 764.7000122070312)","368374","(841.5, 522.9000244140625)","368339","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","210","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","347","NA","26917","23503","141950","312","NA","NA","legacy","experiment","23","odd","legacy","1","south_west","2105","2107","367093","367679","368912","NA","159568","186486","209990","369440","351943","351940","351942","369440","351942","367813","2107","367093","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(661.0, 281.20001220703125)","370652","(842.0999755859375, 520.0)","370610","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","240","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","332","NA","26917","23503","141950","290","NA","NA","legacy","experiment","23","odd","legacy","1","north_west","2105","2107","369469","369943","371190","NA","159568","186486","209990","371722","351943","351940","351942","371722","351942","370077","2107","369469","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1103.5999755859375, 692.7999877929688)","373685","(849.7999877929688, 515.2000122070312)","373554","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","308","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","414","NA","26917","23503","141950","283","NA","NA","legacy","experiment","23","odd","legacy","1","south_east","2105","2107","371751","372830","374222","NA","159568","186486","209990","374754","351943","351940","351942","374754","351942","372960","2107","371751","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(671.5, 307.20001220703125)","377319","(840.4000244140625, 535.5)","377277","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","761","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","365","NA","26917","23503","141950","323","NA","NA","legacy","experiment","23","odd","legacy","1","north_west","2105","2107","374784","376054","377857","NA","159568","186486","209990","378387","351943","351940","351942","378387","351942","376190","2107","374784","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(696.0999755859375, 584.2999877929688)","379742","(857.9000244140625, 516.2999877929688)","379716","(628.2999877929688, 703.0)","380178","(646.5, 708.7000122070312)","379779","2","#D8D800","282","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","775","NA","26917","23503","141950","376","NA","NA","legacy","experiment","23","odd","legacy","0","south_west","2105","2107","378416","378982","380715","NA","159568","186486","209990","381246","351943","351940","351942","381246","351942","379118","2107","378416","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(661.2999877929688, 763.9000244140625)","382860","(839.7999877929688, 524.5999755859375)","382825","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","597","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","366","NA","26917","23503","141950","331","NA","NA","legacy","experiment","23","odd","legacy","1","south_west","2105","2107","381275","381758","383397","NA","159568","186486","209990","383929","351943","351940","351942","383929","351942","381893","2107","381275","New experiment","0","0","NA","no","yes","1680","NA","NA"
