_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1065.9000244140625, 712.5999755859375)","165481","(836.9000244140625, 524.0)","165447","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","324","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","550","NA","33905","17806","70798","516","NA","NA","legacy","experiment","4","even","legacy","0","south_east","2124","2124","163141","164465","166020","NA","40558","74465","92273","166552","163073","163071","163073","166552","163073","164603","2124","163141","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(643.0, 266.79998779296875)","167874","(841.7999877929688, 526.0)","167833","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","458","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","353","NA","33905","17806","70798","312","NA","NA","legacy","experiment","4","even","legacy","1","north_west","2124","2124","166585","166924","168412","NA","40558","74465","92273","168940","163073","163071","163073","168940","163073","167058","2124","166585","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1048.699951171875, 279.0)","171573","(835.7999877929688, 523.5)","171533","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","206","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","433","NA","33905","17806","70798","393","NA","NA","legacy","experiment","4","even","legacy","1","north_east","2124","2124","168969","170796","172111","NA","40558","74465","92273","172643","163073","163071","163073","172643","163073","170930","2124","168969","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1047.4000244140625, 301.8999938964844)","174321","(848.4000244140625, 547.2999877929688)","174282","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","752","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","384","NA","33905","17806","70798","345","NA","NA","legacy","experiment","4","even","legacy","1","north_east","2124","2124","172673","173049","174859","NA","40558","74465","92273","175391","163073","163071","163073","175391","163073","173180","2124","172673","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(643.2000122070312, 320.79998779296875)","176644","(835.0999755859375, 530.5999755859375)","176603","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","374","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","375","NA","33905","17806","70798","334","NA","NA","legacy","experiment","4","even","legacy","1","north_west","2124","2124","175420","175757","177182","NA","40558","74465","92273","177713","163073","163071","163073","177713","163073","175891","2124","175420","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1026.800048828125, 718.4000244140625)","180859","(846.0999755859375, 531.7000122070312)","180819","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","688","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","330","NA","33905","17806","70798","290","NA","NA","legacy","experiment","4","even","legacy","1","south_east","2124","2124","177742","179703","181397","NA","40558","74465","92273","181929","163073","163071","163073","181928","163073","179836","2124","177742","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(620.0999755859375, 318.20001220703125)","184943","(830.5999755859375, 536.0)","184903","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","384","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","330","NA","33905","17806","70798","290","NA","NA","legacy","experiment","4","even","legacy","1","north_west","2124","2124","181958","184091","185481","NA","40558","74465","92273","186011","163073","163071","163073","186011","163073","184225","2124","181958","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(631.2999877929688, 310.20001220703125)","187771","(831.2999877929688, 527.0999755859375)","187733","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","781","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","285","NA","33905","17806","70798","247","NA","NA","legacy","experiment","4","even","legacy","1","north_west","2124","2124","186041","186570","188309","NA","40558","74465","92273","188834","163073","163071","163073","188834","163073","186700","2124","186041","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(661.2999877929688, 676.7999877929688)","190536","(857.5999755859375, 528.7000122070312)","190497","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","777","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","295","NA","33905","17806","70798","256","NA","NA","legacy","experiment","4","even","legacy","1","south_west","2124","2124","188864","189328","191074","NA","40558","74465","92273","191602","163073","163071","163073","191602","163073","189461","2124","188864","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1058.199951171875, 269.70001220703125)","194180","(842.2999877929688, 528.5999755859375)","194138","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","514","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","344","NA","33905","17806","70798","302","NA","NA","legacy","experiment","4","even","legacy","1","north_east","2124","2124","191632","193184","194718","NA","40558","74465","92273","195249","163073","163071","163073","195249","163073","193318","2124","191632","New experiment","0","0","NA","no","yes","1680","NA","NA"
