_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(518.4000244140625, 700.0)","272893","(847.5, 540.5)","272845","(580.9000244140625, 742.7000122070312)","277753","(596.5, 740.2999877929688)","273026","2","#D8D800","343","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","5240","NA","36207","26878","92357","513","NA","NA","legacy","experiment","13","odd","legacy","0","south_west","2103","2105","265621","272033","278292","NA","110102","146310","173190","278823","265550","265547","265550","278823","265550","272167","2105","265621","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1039.300048828125, 329.8999938964844)","285127","(825.0999755859375, 517.2999877929688)","285092","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","592","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","284","NA","36207","26878","92357","249","NA","NA","legacy","experiment","13","odd","legacy","1","north_east","2103","2105","278857","284113","285664","NA","110102","146310","173190","286193","265550","265547","265550","286193","265550","284247","2105","278856","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(650.2000122070312, 672.2000122070312)","288532","(809.5, 525.9000244140625)","288491","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","784","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","295","NA","36207","26878","92357","254","NA","NA","legacy","experiment","13","odd","legacy","1","south_west","2103","2105","286223","287314","289070","NA","110102","146310","173190","289604","265550","265547","265550","289604","265550","287448","2105","286223","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1131.699951171875, 293.6000061035156)","292079","(843.4000244140625, 527.5999755859375)","292043","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","625","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","263","NA","36207","26878","92357","227","NA","NA","legacy","experiment","13","odd","legacy","1","north_east","2103","2105","289635","291055","292617","NA","110102","146310","173190","293148","265550","265547","265550","293148","265550","291186","2105","289635","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(730.7000122070312, 339.1000061035156)","296313","(862.0, 515.9000244140625)","296281","(657.5999755859375, 225.3000030517578)","297903","(648.0, 223.10000610351562)","297697","2","#D8D800","437","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","1893","NA","36207","26878","92357","1687","NA","NA","legacy","experiment","13","odd","legacy","0","north_west","2103","2105","293178","295435","298441","NA","110102","146310","173190","298972","265550","265547","265550","298972","265550","295569","2105","293178","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1080.800048828125, 339.6000061035156)","301759","(835.2999877929688, 520.0999755859375)","301716","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","367","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","260","NA","36207","26878","92357","217","NA","NA","legacy","experiment","13","odd","legacy","1","north_east","2103","2105","299002","300993","302297","NA","110102","146310","173190","302823","265550","265547","265550","302823","265550","301128","2105","299002","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(633.0, 284.3999938964844)","304256","(833.9000244140625, 525.9000244140625)","304213","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","431","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","294","NA","36207","26878","92357","251","NA","NA","legacy","experiment","13","odd","legacy","1","north_west","2103","2105","302853","303394","304793","NA","110102","146310","173190","305318","265550","265547","265550","305318","265550","303527","2105","302853","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(597.4000244140625, 706.0999755859375)","306797","(840.0999755859375, 509.70001220703125)","306750","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","703","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","275","NA","36207","26878","92357","228","NA","NA","legacy","experiment","13","odd","legacy","1","south_west","2103","2105","305348","305681","307334","NA","110102","146310","173190","307861","265550","265547","265550","307861","265550","305815","2105","305348","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(699.7000122070312, 288.1000061035156)","310166","(853.7999877929688, 513.2999877929688)","310128","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","451","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","265","NA","36207","26878","92357","227","NA","NA","legacy","experiment","13","odd","legacy","1","north_west","2103","2105","307891","309313","310704","NA","110102","146310","173190","311233","265550","265547","265550","311233","265550","309446","2105","307891","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(652.0999755859375, 703.2999877929688)","312660","(848.7999877929688, 509.8999938964844)","312609","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","633","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","down","down","down","0","272","NA","36207","26878","92357","221","NA","NA","legacy","experiment","13","odd","legacy","1","south_west","2103","2105","311263","311617","313198","NA","110102","146310","173190","313729","265550","265547","265550","313729","265550","311750","2105","311263","New experiment","0","0","NA","no","yes","1680","NA","NA"
