_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1113.4000244140625, 332.3999938964844)","207892","(837.7999877929688, 519.5)","207851","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","698","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","415","NA","27601","16582","116604","374","NA","NA","legacy","experiment","2","even","legacy","1","north_east","2098","2099","204184","206641","208430","NA","43305","70908","87492","208959","204099","204097","204099","208959","204099","206775","2098","204184","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1098.5999755859375, 334.70001220703125)","210942","(832.5, 524.5999755859375)","210902","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","229","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","397","NA","27601","16582","116604","357","NA","NA","legacy","experiment","2","even","legacy","1","north_east","2098","2099","208993","210182","211480","NA","43305","70908","87492","212010","204099","204097","204099","212010","204099","210312","2098","208993","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1103.300048828125, 774.7999877929688)","214235","(803.9000244140625, 509.8999938964844)","214193","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","708","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","379","NA","27601","16582","116604","337","NA","NA","legacy","experiment","2","even","legacy","1","south_east","2098","2099","212040","213010","214773","NA","43305","70908","87492","215303","204099","204097","204099","215303","204099","213143","2098","212040","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(584.0999755859375, 302.79998779296875)","217260","(855.0999755859375, 525.5)","217219","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","333","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","396","NA","27601","16582","116604","355","NA","NA","legacy","experiment","2","even","legacy","1","north_west","2098","2099","215333","216394","217798","NA","43305","70908","87492","218316","204099","204097","204099","218316","204099","216528","2098","215333","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1093.5999755859375, 358.5)","220009","(838.5, 530.7999877929688)","219967","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","338","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","462","NA","27601","16582","116604","420","NA","NA","legacy","experiment","2","even","legacy","1","north_east","2098","2099","218346","219073","220547","NA","43305","70908","87492","221078","204099","204097","204099","221078","204099","219206","2098","218346","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(591.2000122070312, 300.29998779296875)","222843","(844.5, 510.79998779296875)","222805","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","322","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","399","NA","27601","16582","116604","361","NA","NA","legacy","experiment","2","even","legacy","1","north_west","2098","2099","221108","221986","223379","NA","43305","70908","87492","223913","204099","204097","204099","223913","204099","222118","2098","221108","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(607.4000244140625, 736.0999755859375)","225880","(836.4000244140625, 516.4000244140625)","225821","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","684","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","360","NA","27601","16582","116604","301","NA","NA","legacy","experiment","2","even","legacy","1","south_west","2098","2099","223943","224697","226418","NA","43305","70908","87492","226939","204099","204097","204099","226939","204099","224832","2098","223943","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(1094.5, 760.0999755859375)","228764","(835.7000122070312, 531.9000244140625)","228722","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","448","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","353","NA","27601","16582","116604","311","NA","NA","legacy","experiment","2","even","legacy","1","south_east","2098","2099","226969","227826","229302","NA","43305","70908","87492","229831","204099","204097","204099","229831","204099","227959","2098","226969","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(611.5999755859375, 283.20001220703125)","231297","(860.4000244140625, 514.0999755859375)","231260","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","543","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","421","NA","27601","16582","116604","384","NA","NA","legacy","experiment","2","even","legacy","1","north_west","2098","2099","229861","230195","231835","NA","43305","70908","87492","232364","204099","204097","204099","232364","204099","230328","2098","229861","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1114.699951171875, 733.2999877929688)","233798","(823.0999755859375, 523.5)","233756","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","460","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","357","NA","27601","16582","116604","315","NA","NA","legacy","experiment","2","even","legacy","1","south_east","2098","2099","232394","232842","234336","NA","43305","70908","87492","234860","204099","204097","204099","234860","204099","232977","2098","232394","New experiment","0","0","NA","no","yes","1680","NA","NA"
