_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(667.5, 659.9000244140625)","146478","(853.4000244140625, 522.7999877929688)","146429","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","348","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","408","NA","22230","14414","65094","359","NA","NA","legacy","experiment","7","odd","legacy","1","south_west","2098","2099","143580","145586","147017","NA","41747","63979","78395","147535","143491","143489","143491","147535","143491","145720","2099","143580","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(602.4000244140625, 262.29998779296875)","150139","(851.4000244140625, 510.6000061035156)","150087","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","302","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","367","NA","22230","14414","65094","315","NA","NA","legacy","experiment","7","odd","legacy","1","north_west","2098","2099","147569","149330","150678","NA","41747","63979","78395","151198","143491","143489","143491","151198","143491","149465","2099","147569","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(660.7999877929688, 674.0)","153731","(848.4000244140625, 515.2999877929688)","153679","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","568","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","318","NA","22230","14414","65094","266","NA","NA","legacy","experiment","7","odd","legacy","1","south_west","2098","2099","151228","152706","154269","NA","41747","63979","78395","154798","143491","143489","143491","154798","143491","152841","2099","151228","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1049.9000244140625, 322.5)","156598","(835.7000122070312, 524.2000122070312)","156544","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","567","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","362","NA","22230","14414","65094","308","NA","NA","legacy","experiment","7","odd","legacy","1","north_east","2098","2099","154828","155529","157137","NA","41747","63979","78395","157669","143491","143489","143491","157669","143491","155664","2099","154828","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1004.0, 704.2000122070312)","159373","(836.0, 533.5)","159321","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","675","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","325","NA","22230","14414","65094","273","NA","NA","legacy","experiment","7","odd","legacy","1","south_east","2098","2099","157699","158234","159911","NA","41747","63979","78395","160443","143491","143489","143491","160443","143491","158369","2099","157699","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1039.4000244140625, 327.8999938964844)","162622","(826.5999755859375, 531.7999877929688)","162583","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","521","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","356","NA","22230","14414","65094","317","NA","NA","legacy","experiment","7","odd","legacy","1","north_east","2098","2099","160473","161610","163160","NA","41747","63979","78395","163679","143491","143489","143491","163679","143491","161740","2099","160473","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(604.5999755859375, 716.7999877929688)","165425","(845.9000244140625, 527.4000244140625)","165382","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","706","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","350","NA","22230","14414","65094","307","NA","NA","legacy","experiment","7","odd","legacy","1","south_west","2098","2099","163709","164234","165963","NA","41747","63979","78395","166493","143491","143489","143491","166493","143491","164368","2099","163709","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(613.2999877929688, 313.29998779296875)","167843","(844.2000122070312, 530.0)","167802","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","517","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","328","NA","22230","14414","65094","287","NA","NA","legacy","experiment","7","odd","legacy","1","north_west","2098","2099","166523","166858","168381","NA","41747","63979","78395","168911","143491","143489","143491","168911","143491","166993","2099","166523","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(655.0, 320.8999938964844)","171151","(842.2999877929688, 519.5)","171117","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","615","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","308","NA","22230","14414","65094","274","NA","NA","legacy","experiment","7","odd","legacy","1","north_west","2098","2099","168941","170090","171689","NA","41747","63979","78395","172207","143491","143489","143491","172207","143491","170224","2099","168941","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1060.800048828125, 737.9000244140625)","173997","(839.0999755859375, 532.2000122070312)","173941","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","499","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","310","NA","22230","14414","65094","254","NA","NA","legacy","experiment","7","odd","legacy","1","south_east","2098","2099","172237","173050","174535","NA","41747","63979","78395","175066","143491","143489","143491","175066","143491","173185","2099","172236","New experiment","0","0","NA","no","yes","1680","NA","NA"
