_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1072.300048828125, 735.2999877929688)","166416","(856.2999877929688, 536.7999877929688)","166370","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","404","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","398","NA","38453","23118","36861","352","NA","NA","legacy","experiment","15","odd","legacy","1","south_east","2098","2099","160454","165477","166953","NA","61941","100396","123516","167484","160380","160378","160380","167484","160380","165611","2099","160454","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1046.199951171875, 346.29998779296875)","170451","(838.7999877929688, 507.29998779296875)","170406","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","719","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","350","NA","38453","23118","36861","305","NA","NA","legacy","experiment","15","odd","legacy","1","north_east","2098","2099","167517","169245","170989","NA","61941","100396","123516","171516","160380","160378","160380","171516","160380","169378","2099","167517","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1043.0, 738.0)","190107","(835.5, 526.2999877929688)","190061","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","430","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","285","NA","38453","23118","36861","239","NA","NA","legacy","experiment","15","odd","legacy","1","south_east","2098","2099","171546","189245","190645","NA","61941","100396","123516","191176","160380","160378","160380","191176","160380","189389","2099","171546","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(634.7999877929688, 729.4000244140625)","192775","(834.2000122070312, 520.5)","192728","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","530","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","319","NA","38453","23118","36861","272","NA","NA","legacy","experiment","15","odd","legacy","1","south_west","2098","2099","191207","191789","193313","NA","61941","100396","123516","193840","160380","160378","160380","193840","160380","191922","2099","191206","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1057.699951171875, 731.7000122070312)","196343","(833.0, 546.5999755859375)","196309","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","330","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","275","NA","38453","23118","36861","241","NA","NA","legacy","experiment","15","odd","legacy","1","south_east","2098","2099","193870","195599","196881","NA","61941","100396","123516","197413","160380","160378","160380","197412","160380","195733","2099","193870","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(632.5, 702.7000122070312)","199026","(822.2999877929688, 521.0)","198978","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","726","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","308","NA","38453","23118","36861","260","NA","NA","legacy","experiment","15","odd","legacy","1","south_west","2098","2099","197444","197854","199564","NA","61941","100396","123516","200093","160380","160378","160380","200093","160380","197989","2099","197444","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1016.5, 319.6000061035156)","205216","(838.0, 533.5999755859375)","205184","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","682","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","286","NA","38453","23118","36861","254","NA","NA","legacy","experiment","15","odd","legacy","1","north_east","2098","2099","200123","204110","205754","NA","61941","100396","123516","206285","160380","160378","160380","206285","160380","204244","2099","200123","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(649.0, 719.2000122070312)","211906","(836.2000122070312, 528.0)","211850","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","672","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","332","NA","38453","23118","36861","276","NA","NA","legacy","experiment","15","odd","legacy","1","south_west","2098","2099","206315","210766","212444","NA","61941","100396","123516","212972","160380","160378","160380","212972","160380","210898","2099","206315","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(654.0, 747.0999755859375)","214682","(837.7999877929688, 521.9000244140625)","214643","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","253","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","356","NA","38453","23118","36861","317","NA","NA","legacy","experiment","15","odd","legacy","1","south_west","2098","2099","213002","213934","215220","NA","61941","100396","123516","215750","160380","160378","160380","215750","160380","214069","2099","213002","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(653.7000122070312, 297.20001220703125)","217062","(827.0999755859375, 523.5)","217031","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","254","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","306","NA","38453","23118","36861","275","NA","NA","legacy","experiment","15","odd","legacy","1","north_west","2098","2099","215780","216365","217600","NA","61941","100396","123516","218130","160380","160378","160380","218130","160380","216499","2099","215780","New experiment","0","0","NA","no","yes","1680","NA","NA"
