_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1004.7000122070312, 347.3999938964844)","214013","(848.0, 512.7000122070312)","213979","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","611","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","354","NA","43817","27087","75862","320","NA","NA","legacy","experiment","9","odd","legacy","1","north_east","2100","2101","209430","212910","214551","NA","62604","106422","133510","215082","209375","209372","209375","215082","209375","213045","2101","209430","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(640.7999877929688, 276.6000061035156)","219417","(846.7999877929688, 518.9000244140625)","219356","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","381","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","323","NA","43817","27087","75862","262","NA","NA","legacy","experiment","9","odd","legacy","1","north_west","2100","2101","215115","218575","219955","NA","62604","106422","133510","220487","209375","209372","209375","220486","209375","218710","2101","215115","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(610.0999755859375, 743.5999755859375)","221937","(834.2999877929688, 541.5)","221879","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","442","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","336","NA","43817","27087","75862","278","NA","NA","legacy","experiment","9","odd","legacy","1","south_west","2100","2101","220516","221020","222473","NA","62604","106422","133510","223003","209375","209372","209375","223003","209375","221155","2101","220516","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(641.7000122070312, 295.3999938964844)","224328","(827.9000244140625, 515.9000244140625)","224282","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","306","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","320","NA","43817","27087","75862","274","NA","NA","legacy","experiment","9","odd","legacy","1","north_west","2100","2101","223034","223564","224864","NA","62604","106422","133510","225393","209375","209372","209375","225393","209375","223698","2101","223034","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1015.4000244140625, 329.1000061035156)","226944","(834.5, 525.5999755859375)","226910","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","776","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","275","NA","43817","27087","75862","241","NA","NA","legacy","experiment","9","odd","legacy","1","north_east","2100","2101","225424","225755","227483","NA","62604","106422","133510","228014","209375","209372","209375","228014","209375","225889","2101","225424","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(625.0999755859375, 309.70001220703125)","231720","(831.9000244140625, 533.5999755859375)","231673","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","237","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","313","NA","43817","27087","75862","266","NA","NA","legacy","experiment","9","odd","legacy","1","north_west","2100","2101","228044","231036","232258","NA","62604","106422","133510","232798","209375","209372","209375","232798","209375","231166","2101","228044","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(650.0999755859375, 629.7000122070312)","234046","(830.0999755859375, 520.4000244140625)","233997","(623.0, 656.5999755859375)","234481","(630.7999877929688, 638.9000244140625)","234451","2","#D8D800","257","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","751","NA","43817","27087","75862","721","NA","NA","legacy","experiment","9","odd","legacy","0","south_west","2100","2101","232828","233335","235020","NA","62604","106422","133510","235551","209375","209372","209375","235551","209375","233469","2101","232828","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(662.0999755859375, 668.2999877929688)","236938","(834.0999755859375, 528.7999877929688)","236888","(1079.699951171875, 726.2000122070312)","237098","(660.2000122070312, 691.7000122070312)","237036","2","#D8D800","587","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","430","NA","43817","27087","75862","368","NA","NA","legacy","experiment","9","odd","legacy","0","south_east","2100","2101","235582","235943","237639","NA","62604","106422","133510","238170","209375","209372","209375","238170","209375","236077","2101","235582","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(610.7999877929688, 698.2000122070312)","239657","(832.7000122070312, 511.1000061035156)","239598","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","583","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","300","NA","43817","27087","75862","241","NA","NA","legacy","experiment","9","odd","legacy","1","south_west","2100","2101","238200","238636","240195","NA","62604","106422","133510","240735","209375","209372","209375","240735","209375","238770","2101","238200","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1020.9000244140625, 393.70001220703125)","242238","(851.5999755859375, 531.7999877929688)","242200","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","699","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","south_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","287","NA","43817","27087","75862","249","NA","NA","legacy","experiment","9","odd","legacy","1","north_east","2100","2101","240765","241116","242776","NA","62604","106422","133510","243295","209375","209372","209375","243295","209375","241249","2101","240765","New experiment","0","0","NA","no","yes","1680","NA","NA"
