_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(997.0999755859375, 385.1000061035156)","296427","(859.9000244140625, 526.5999755859375)","296397","(706.9000244140625, 398.6000061035156)","296562","(989.0, 399.8999938964844)","296526","2","#D8D800","269","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","529","NA","54076","33542","116492","493","NA","NA","legacy","experiment","8","even","legacy","0","south_west","2092","2093","290256","295624","297101","NA","86075","140153","173697","297631","290192","290190","290192","297631","290192","295761","2093","290256","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(674.9000244140625, 332.5)","300534","(833.5999755859375, 523.0999755859375)","300502","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","664","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","301","NA","54076","33542","116492","269","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2092","2093","297665","299432","301072","NA","86075","140153","173697","301600","290192","290190","290192","301600","290192","299566","2093","297665","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(676.0999755859375, 288.3999938964844)","304188","(841.7000122070312, 507.79998779296875)","304153","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","783","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","257","NA","54076","33542","116492","222","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2092","2093","301630","303009","304726","NA","86075","140153","173697","305252","290192","290190","290192","305252","290192","303143","2093","301630","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1071.0999755859375, 618.4000244140625)","308555","(851.7999877929688, 501.29998779296875)","308175","(822.0999755859375, 491.3999938964844)","308804","(1045.9000244140625, 628.5999755859375)","308614","2","#D8D800","659","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","885","NA","54076","33542","116492","695","NA","NA","legacy","experiment","8","even","legacy","0","south_east","2092","2093","305282","307120","309344","NA","86075","140153","173697","309872","290192","290190","290192","309872","290192","307255","2093","305282","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(968.0999755859375, 448.1000061035156)","314335","(872.0, 514.5999755859375)","314310","(1147.9000244140625, 264.29998779296875)","314479","(981.0999755859375, 466.70001220703125)","314448","2","#D8D800","383","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","471","NA","54076","33542","116492","440","NA","NA","legacy","experiment","8","even","legacy","0","north_east","2092","2093","309902","313489","315018","NA","86075","140153","173697","315542","290192","290190","290192","315542","290192","313621","2093","309902","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(654.0, 251.3000030517578)","318343","(849.5, 488.1000061035156)","318308","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","782","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","291","NA","54076","33542","116492","256","NA","NA","legacy","experiment","8","even","legacy","1","north_west","2092","2093","315572","317136","318881","NA","86075","140153","173697","319398","290192","290190","290192","319398","290192","317266","2093","315572","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1099.800048828125, 264.8999938964844)","323080","(837.2999877929688, 492.3999938964844)","323046","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","594","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","293","NA","54076","33542","116492","259","NA","NA","legacy","experiment","8","even","legacy","1","north_east","2092","2093","319428","322056","323619","NA","86075","140153","173697","324149","290192","290190","290192","324149","290192","322191","2093","319428","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(636.0999755859375, 696.2999877929688)","328156","(856.0999755859375, 527.7000122070312)","328121","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","684","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","281","NA","54076","33542","116492","246","NA","NA","legacy","experiment","8","even","legacy","1","south_west","2092","2093","324178","327056","328694","NA","86075","140153","173697","329221","290192","290190","290192","329220","290192","327186","2093","324178","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(630.7000122070312, 690.0)","331356","(834.2999877929688, 512.0)","331321","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","416","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","273","NA","54076","33542","116492","238","NA","NA","legacy","experiment","8","even","legacy","1","south_west","2092","2093","329251","330529","331894","NA","86075","140153","173697","332435","290192","290190","290192","332435","290192","330664","2093","329251","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1019.7999877929688, 647.7000122070312)","334764","(844.5999755859375, 506.6000061035156)","334733","(660.2999877929688, 313.0)","334917","(1017.7999877929688, 646.0)","334867","2","#D8D800","668","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","north_west","north_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","430","NA","54076","33542","116492","380","NA","NA","legacy","experiment","8","even","legacy","0","north_west","2092","2093","332465","333680","335456","NA","86075","140153","173697","335984","290192","290190","290192","335984","290192","333815","2093","332465","New experiment","1","0","NA","no","yes","1680","NA","NA"
