_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1068.5999755859375, 755.7999877929688)","147439","(838.2999877929688, 527.7000122070312)","147396","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","586","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","348","NA","47080","21526","32414","305","NA","NA","legacy","experiment","4","even","legacy","1","south_east","2096","2096","142403","146365","147977","NA","41281","88363","109891","148508","142307","142305","142307","148508","142307","146500","2096","142403","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(653.2999877929688, 326.5)","149853","(852.0999755859375, 521.4000244140625)","149817","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","214","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","377","NA","47080","21526","32414","341","NA","NA","legacy","experiment","4","even","legacy","1","north_west","2096","2096","148542","149123","150391","NA","41281","88363","109891","150913","142307","142305","142307","150913","142307","149257","2096","148542","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(685.2000122070312, 333.29998779296875)","152817","(866.9000244140625, 522.2000122070312)","152780","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","591","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","271","NA","47080","21526","32414","234","NA","NA","legacy","experiment","4","even","legacy","1","north_west","2096","2096","150942","151820","153355","NA","41281","88363","109891","153886","142307","142305","142307","153886","142307","151951","2096","150942","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(659.5, 726.0)","156644","(865.5999755859375, 531.2000122070312)","156603","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","557","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","309","NA","47080","21526","32414","268","NA","NA","legacy","experiment","4","even","legacy","1","south_west","2096","2096","153916","155644","157182","NA","41281","88363","109891","157711","142307","142305","142307","157711","142307","155773","2096","153916","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1027.300048828125, 699.0999755859375)","160854","(846.4000244140625, 527.5999755859375)","160815","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","799","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","329","NA","47080","21526","32414","290","NA","NA","legacy","experiment","4","even","legacy","1","south_east","2096","2096","157741","159587","161392","NA","41281","88363","109891","161922","142307","142305","142307","161922","142307","159721","2096","157741","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1082.5, 723.5)","163709","(848.9000244140625, 503.8999938964844)","163659","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","398","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","341","NA","47080","21526","32414","291","NA","NA","legacy","experiment","4","even","legacy","1","south_east","2096","2096","161952","162830","164247","NA","41281","88363","109891","164778","142307","142305","142307","164778","142307","162965","2096","161952","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(917.5, 623.5999755859375)","166899","(859.2999877929688, 522.7000122070312)","166872","(874.2000122070312, 530.9000244140625)","168979","(617.9000244140625, 720.2999877929688)","168722","2","#D8D800","524","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","2431","NA","47080","21526","32414","2174","NA","NA","legacy","experiment","4","even","legacy","0","south_west","2096","2096","164808","165885","169518","NA","41281","88363","109891","170045","142307","142305","142307","170045","142307","166019","2096","164808","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(643.9000244140625, 658.0999755859375)","172117","(856.2000122070312, 527.4000244140625)","172080","(649.4000244140625, 314.5)","172233","(639.7999877929688, 643.4000244140625)","172191","2","#D8D800","623","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","354","NA","47080","21526","32414","312","NA","NA","legacy","experiment","4","even","legacy","0","north_west","2096","2096","170075","171116","172772","NA","41281","88363","109891","173299","142307","142305","142307","173299","142307","171251","2096","170075","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(625.0, 736.2999877929688)","175237","(834.7999877929688, 523.7999877929688)","175202","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","274","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","414","NA","47080","21526","32414","379","NA","NA","legacy","experiment","4","even","legacy","1","south_west","2096","2096","173329","174412","175775","NA","41281","88363","109891","176302","142307","142305","142307","176302","142307","174544","2096","173329","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1040.5, 726.4000244140625)","178218","(844.0, 536.0999755859375)","178177","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","700","NA","no","mono","no","18","NA","white","1050","south_east","south_east","yes","NA","legacy","NA","0","north_west","north_west","NA","legacy","north_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","351","NA","47080","21526","32414","310","NA","NA","legacy","experiment","4","even","legacy","1","south_east","2096","2096","176331","177027","178756","NA","41281","88363","109891","179288","142307","142305","142307","179288","142307","177162","2096","176331","New experiment","0","0","NA","no","yes","1680","NA","NA"
