_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1117.5999755859375, 470.0)","220882","(1032.300048828125, 304.6000061035156)","220838","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","732","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","1","NA","0","na","NA","0","NA","0","NA","space","space","space","0","339","NA","66633","21438","62262","295","NA","NA","legacy","experiment","23","odd","legacy","0","south_east","2068","2069","213741","219673","221422","NA","63315","129950","151390","221955","213655","213652","213655","221955","213655","219806","2069","213741","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(570.0, 256.6000061035156)","223592","(824.7999877929688, 524.5999755859375)","223533","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","796","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","324","NA","66633","21438","62262","265","NA","NA","legacy","experiment","23","odd","legacy","1","north_west","2068","2069","221989","222338","224128","NA","63315","129950","151390","224647","213655","213652","213655","224647","213655","222471","2069","221989","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(641.5, 699.5)","225769","(843.7000122070312, 521.2000122070312)","225715","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","204","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","348","NA","66633","21438","62262","294","NA","NA","legacy","experiment","23","odd","legacy","1","south_west","2068","2069","224677","225078","226305","NA","63315","129950","151390","226832","213655","213652","213655","226832","213655","225213","2069","224677","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(588.0, 750.0999755859375)","228572","(847.7999877929688, 524.0999755859375)","228500","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","643","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","216","NA","66633","21438","62262","144","NA","NA","legacy","experiment","23","odd","legacy","1","south_west","2068","2069","226863","227575","229111","NA","63315","129950","151390","229642","213655","213652","213655","229642","213655","227709","2069","226863","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(967.0999755859375, 615.0)","230708","(833.5, 531.0999755859375)","230666","(1024.5999755859375, 694.7999877929688)","230823","(973.2999877929688, 635.7000122070312)","230788","2","#D8D800","214","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","457","NA","66633","21438","62262","422","NA","NA","legacy","experiment","23","odd","legacy","0","south_east","2068","2069","229672","230015","231360","NA","63315","129950","151390","231889","213655","213652","213655","231889","213655","230147","2069","229672","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(975.0999755859375, 552.4000244140625)","233113","(839.0, 524.0999755859375)","233071","(1036.0, 287.0)","234428","(1047.800048828125, 309.8999938964844)","234396","2","#D8D800","462","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","1578","NA","66633","21438","62262","1546","NA","NA","legacy","experiment","23","odd","legacy","0","north_east","2068","2069","231920","232248","234967","NA","63315","129950","151390","235497","213655","213652","213655","235497","213655","232383","2069","231919","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(624.5999755859375, 688.5999755859375)","236959","(830.7000122070312, 409.29998779296875)","236910","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","540","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","1","NA","0","na","NA","0","NA","0","NA","space","space","space","0","215","NA","66633","21438","62262","166","NA","NA","legacy","experiment","23","odd","legacy","0","south_west","2068","2069","235527","236065","237496","NA","63315","129950","151390","238037","213655","213652","213655","238037","213655","236200","2069","235527","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(700.4000244140625, 340.29998779296875)","238891","(839.4000244140625, 526.9000244140625)","238850","(1093.4000244140625, 324.6000061035156)","239055","(701.0, 336.29998779296875)","239021","2","#D8D800","249","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","266","NA","66633","21438","62262","232","NA","NA","legacy","experiment","23","odd","legacy","0","north_east","2068","2069","238067","238401","239595","NA","63315","129950","151390","240125","213655","213652","213655","240125","213655","238536","2069","238067","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(651.2000122070312, 711.7000122070312)","241385","(837.0, 514.7999877929688)","241325","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","424","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","231","NA","66633","21438","62262","171","NA","NA","legacy","experiment","23","odd","legacy","1","south_west","2068","2069","240155","240594","241923","NA","63315","129950","151390","242451","213655","213652","213655","242451","213655","240726","2069","240155","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(604.5, 687.7000122070312)","243534","(842.5, 523.5999755859375)","243498","(605.4000244140625, 283.3999938964844)","243652","(586.0, 683.4000244140625)","243598","2","#D8D800","393","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","south_east","south_east","NA","legacy","north_east","north_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","303","NA","66633","21438","62262","249","NA","NA","legacy","experiment","23","odd","legacy","0","north_west","2068","2069","242481","242818","244190","NA","63315","129950","151390","244709","213655","213652","213655","244709","213655","242952","2069","242481","New experiment","1","0","NA","no","yes","1680","NA","NA"
